is_res,normalize,act,n_layers,hidden_nodes,lr,weight_decay,gamma,batch_size,MSE
"
","
", ,D,a,t,a,c,a,s,e,:, ,l,e,f,t,_,r,i,g,h,t,_,b,o,t,h,_,e,n,d,s
False,True,relu,2,281,0.0003988701187276728,3.525825598915148e-07,0.0011969347979891296,32,7.469183674151248e-05

False,True,relu,2,288,0.0003554877449249,1.0594836818175591e-07,0.0012522091657459693,32,7.088580264257825e-05

False,True,relu,2,60,0.0002298815359904209,1.2217134793607443e-07,0.0003544480394713477,32,0.00029913577441398613

False,True,relu,2,180,0.00011191605095278486,5.862194444179171e-07,0.0014035826245358146,32,0.00016209808204064715

False,True,relu,1,331,0.0004909394471288286,1.0498254785588492e-07,0.001905330599303744,32,8.80466800037961e-05

False,True,relu,2,479,0.00024682012757998816,2.1765605914041226e-07,0.00018084366882233324,32,7.266054611548862e-05

False,False,tanh,3,242,0.0008616507633851258,4.7314558997004824e-07,0.0008762391911980198,32,5.5441427421440086e-05

False,False,tanh,3,109,0.0007628942590893202,1.1947518151201207e-06,0.003911345111113401,32,7.154088011619251e-05

False,False,tanh,3,405,0.002043916492772308,2.422002217295291e-06,0.001021032502771804,32,8.050123258183898e-05

False,False,sigmoid,3,239,0.0047086462127682695,0.0004387247599554687,0.0026520783976508215,128,0.05480458188337889

False,False,tanh,3,363,0.0010913725676403743,1.8034434820738313e-07,0.0019761248607709325,32,4.938423956362905e-05

False,False,tanh,3,384,0.0014554687479055683,2.0175170594385827e-07,0.0016611847734845867,32,4.958272429470344e-05

False,False,tanh,3,384,0.001495820354812138,6.320006609030553e-07,0.0019559574968265694,32,5.457242395751491e-05

False,False,tanh,4,376,0.0011787535931124281,2.0720268669601097e-07,0.001880286006293711,32,4.9133994130656754e-05

False,False,tanh,4,374,0.001639983348975634,1.894291974233479e-07,0.0019868188728810387,32,4.9214074466160574e-05

False,False,tanh,4,470,0.001677258372200127,2.0141918438878848e-07,0.0034342943102438333,32,4.939782991581071e-05

False,False,tanh,4,481,0.0020762884927100246,1.7219589746812746e-07,0.003376139114668793,128,5.074906863376414e-05

False,False,tanh,4,596,0.0019572687725146346,1.0068562398151475e-06,0.0026782624208022427,64,5.280954668837087e-05

False,False,tanh,4,450,0.0009960648256003338,3.0743979059248714e-07,0.004967303198235071,32,4.946812731335781e-05

False,False,tanh,4,507,0.0005910507802230772,7.409913393316817e-07,0.003666355330686527,128,6.11730593487544e-05

True,False,tanh,4,356,0.002747705042441961,1.3993373528719486e-07,0.0029060657014992096,64,4.9775691377706425e-05

False,False,tanh,4,434,0.0011370557578406113,2.697022152848916e-07,0.004928330699429476,32,4.924105371090424e-05

False,False,tanh,4,437,0.0012148571824017163,1.8703668741109078e-07,0.0048214781806355834,32,4.89082240913492e-05

False,False,tanh,4,411,0.0009490245183035703,2.9975289661101123e-07,0.004652058723235833,32,4.9391013580180466e-05

False,False,sigmoid,4,338,0.0012885116955227306,1.6348480286695726e-07,0.005227130402620028,32,6.572644937768769e-05

False,False,tanh,4,520,0.0007358854150242693,3.982356867705776e-07,0.004034170249315275,32,4.9880067017450614e-05

True,False,tanh,4,443,0.0025161259934055047,2.396307713721221e-07,0.005924512096969404,64,5.0966520394140065e-05

False,False,swish,4,578,0.0037760167005264126,5.244148051792279e-07,0.0065163502986733506,32,0.00015600866634887827

False,False,tanh,4,346,0.0011930474480522665,1.475356816127707e-07,0.00444469783602718,32,4.895687955260353e-05

True,False,tanh,4,321,0.0014444986195053988,1.3406869831380876e-07,0.004299518214567791,128,6.500926900822188e-05

False,False,tanh,4,725,0.0006392064746145831,1.0057985960828384e-07,0.0053395240187228375,32,4.895330952195114e-05

False,False,tanh,4,721,0.0006203240371852235,1.0148545611781672e-07,0.0054120181335222586,32,4.9013700903600465e-05

False,False,tanh,4,724,0.000643656815794558,1.0315939227676182e-07,0.004509001286332653,32,4.8781898104826496e-05

False,False,tanh,4,852,0.0006189263081686731,1.0777606171425503e-07,0.005464514281128494,32,4.8705163037545306e-05

False,False,swish,4,849,0.0005127363928424673,1.022725310427731e-07,0.005387740740364141,32,5.252816396024674e-05

False,False,sigmoid,4,730,0.0007160711113145543,1.3732616967553932e-07,0.005566241071261284,32,7.765419661328044e-05

False,False,tanh,4,867,0.0004804665161981162,1.3632072406294556e-07,0.004562517109227056,32,4.939269030168116e-05

False,False,lrelu,0,717,0.000621781389175978,1.0434132665647044e-07,0.005988912921341325,64,0.0006277768084317123

True,False,tanh,4,795,0.0008806655533544002,4.0043545780268626e-07,0.005127845404641995,32,5.1928007969784746e-05

False,False,tanh,4,959,0.00037958011237442397,2.595667383210525e-07,0.004630316762754703,32,4.938040278021232e-05

False,False,tanh,3,707,0.0006677131142756294,1.4715010649464618e-07,0.005654784195994276,32,4.927278296046416e-05

False,False,tanh,4,818,0.0009774137054133476,1.0193814027349774e-07,0.0064887689274922165,32,5.0271013794072194e-05

False,False,tanh,4,686,0.0004812061073406003,1.5653682311207494e-07,0.0042768949271447055,32,4.887711433319905e-05

False,False,tanh,4,676,0.0005101209189918948,1.4926221135002035e-07,0.004235432835099932,32,4.920707858668821e-05

False,False,tanh,4,758,0.0003162718663638406,2.6600957809240096e-07,0.004905718256028029,32,4.988852731947185e-05

False,False,swish,4,633,0.0007953051836837223,1.0234288416160685e-07,0.003823207551827583,32,5.2558936965363085e-05

False,False,lrelu,4,883,0.00044695206438822145,1.6010120359181872e-07,0.00528636921975954,32,5.0405228324759506e-05

False,False,tanh,3,917,0.0005822201662545308,3.146863634747638e-07,0.0045650991987798316,32,5.061099196661554e-05

False,False,tanh,4,826,0.00027370421978622,4.2508799212151013e-07,0.004101198388588627,32,5.063321835929793e-05

False,False,sigmoid,3,766,0.00039579226026195777,2.2111366533934645e-07,0.004828272579741377,128,0.0003298627000512264

True,False,tanh,4,676,0.00023682156009351466,1.2561682272645613e-07,0.004462343270186784,32,5.31182478860407e-05

False,False,tanh,4,617,0.0011529197157499136,1.814691674943565e-07,0.005429288736992531,32,4.890701574533504e-05

False,False,tanh,4,605,0.0008067626866598459,1.9346814042722426e-07,0.00551876507199244,32,4.891629972863749e-05

False,False,tanh,4,619,0.0008265362755703401,1.8146962599610758e-07,0.004998553685690004,32,4.8852634800756536e-05

False,False,tanh,4,607,0.0008419310039287581,1.900171266345852e-07,0.005078054254076676,32,4.902857279421964e-05

False,False,tanh,4,636,0.0007591818913189876,3.5153176735786256e-07,0.005635510818767681,32,4.970871562915752e-05

False,False,tanh,3,556,0.0009578761845911646,2.3451658839265755e-07,0.005879131650686136,32,4.931540937193696e-05

False,False,tanh,4,606,0.0004494550511847943,1.8117776823928415e-07,0.004809845039106072,32,4.9125487036945314e-05

False,False,tanh,1,658,0.0013146747270060756,4.840405103114184e-07,0.005128320095789431,64,0.00011720344328771733

False,False,lrelu,4,697,0.00032843984100250687,3.02241382460216e-07,0.006143643252495172,32,5.2862443147223896e-05

False,False,tanh,3,535,0.0010539889022004158,1.2407923170090362e-07,0.004295219238653204,32,4.9489453306795014e-05

False,False,tanh,4,787,0.0012781986171035477,1.6796473437146047e-07,0.0047575290369351285,32,4.929449731922718e-05

False,False,tanh,4,748,0.0005608352744311128,2.2233769427570937e-07,0.005360441681484839,32,4.90652139909956e-05

False,False,tanh,4,684,0.0006858967650051954,1.3238492175989648e-07,0.003751092241559135,32,4.905681850644332e-05

False,False,tanh,4,644,0.0008221892976279702,1.7474272762187328e-07,0.004364307913312875,32,4.8966309935416706e-05

False,False,tanh,4,1000,0.0017842212398331272,2.521516708140927e-07,0.00504224260260477,32,5.007752193194e-05

False,False,tanh,4,576,0.0010978613529295399,1.2208858745204514e-07,0.005703921031158363,128,5.178607916075443e-05

False,False,swish,4,508,0.001484134924861782,1.6303022789024428e-07,0.004023652235306004,32,6.170214291531526e-05

False,True,sigmoid,4,591,0.0004177121685544086,6.573137121347645e-07,0.005461615999360339,32,0.0029777571988111634

True,False,tanh,4,616,0.0006670329041267892,3.6380374314512235e-07,0.004577792589853312,32,5.04858576940443e-05

False,False,tanh,4,739,0.0005204343949457822,2.1161340345139726e-07,0.005135082646639301,32,4.926181213416723e-05

False,False,tanh,4,640,0.0008386589043837346,1.7847770501080645e-07,0.004456848229008085,32,4.9063042434702685e-05

False,False,tanh,4,655,0.0008828371685631791,1.1807487781885515e-07,0.004818041442144174,32,4.9116189374783265e-05

False,False,tanh,4,541,0.0010981602065780953,1.5186257032644114e-07,0.004244733356108748,32,4.886868715696115e-05

False,False,tanh,4,548,0.0011807581045827614,1.495673171767454e-07,0.004252265819566586,32,4.917193165793257e-05

False,False,tanh,4,568,0.0006401945752487642,1.2174680945034948e-07,0.003479221776714469,32,4.8883200056798546e-05

False,False,tanh,4,525,0.0006514178982640643,1.201626769381251e-07,0.003590705472416194,64,5.026026309421767e-05

False,False,tanh,4,491,0.0005522824587607965,2.751981311488962e-07,0.003978359475524122,32,4.959625617935248e-05

False,False,tanh,4,580,0.0009786285018473129,1.8886696736237478e-07,0.0032491067470819764,32,4.9118778041493794e-05

False,True,relu,4,564,0.0004383524785508407,2.2067745400851352e-07,0.005307123796450145,32,5.1291654531362304e-05

False,False,tanh,4,457,0.0007040006801389437,1.1878790721216489e-07,0.0035152067767598096,32,4.902533653939121e-05

False,False,tanh,4,692,0.0010439405646011102,1.4734022109263708e-07,0.004678732183857489,32,4.962664422956633e-05

False,False,tanh,4,621,0.0012634155502489963,1.4923519573367508e-07,0.0037120395604931804,32,4.931573234713566e-05

False,False,tanh,4,494,0.0005871258664623776,1.0341803896242062e-07,0.004108916513276626,32,4.892118314432042e-05

False,False,tanh,4,492,0.0005947559609444647,1.1587472268668068e-07,0.003880962164345035,32,4.895405257087871e-05

False,False,tanh,4,423,0.0004917354077590501,1.0296841494064e-07,0.00414457018309321,32,4.913848550350369e-05

False,False,lrelu,4,539,0.0008048247949460451,2.944029841136287e-07,0.0049330120490072875,128,6.624329406645812e-05

True,False,tanh,4,591,0.0003748375234610011,1.8917169573667215e-07,0.00547106395130248,32,5.117346936587307e-05

False,False,swish,4,776,0.0007273432410774592,2.4900994515061124e-07,0.005722565578125721,32,5.788300740528941e-05

False,False,tanh,4,515,0.0006127767080871141,1.3526882327034326e-07,0.0050344769475392835,32,4.9166884682594065e-05

False,False,sigmoid,3,669,0.0008860553425930696,1.6334978240780845e-07,0.005240467968456471,32,7.948375399056607e-05

False,False,tanh,4,493,0.0005276594781082383,1.1377313394424407e-07,0.003875522644982725,32,4.8974012923107844e-05

False,False,tanh,4,472,0.0006001778713976243,1.1903261663636103e-07,0.004196958281246066,32,4.8905609404782e-05

False,False,tanh,4,565,0.0004824268055925148,1.003076772349782e-07,0.004202402868065757,32,4.8863222220814974e-05

False,False,tanh,4,468,0.00035411437678603016,1.9851890571147698e-07,0.004210317293755064,32,5.0480192268271655e-05

False,False,tanh,4,560,0.0004628318570362591,1.0014701554411792e-07,0.0033750029509903787,32,4.893897878619069e-05

False,False,tanh,4,401,0.0007564943000978394,1.3430861769225375e-07,0.004468335421134152,32,4.89022340297243e-05

False,False,tanh,4,435,0.0007836645004270207,1.3843646928401157e-07,0.0043887664389029675,64,5.044960743110717e-05

False,False,tanh,4,394,0.001035646305878664,3.2167798056958115e-07,0.004616045364527063,32,4.9554291593352376e-05

False,True,tanh,4,618,0.0004256413851758022,2.3930725616597705e-07,0.00482670810409733,32,4.955468441375704e-05

False,False,relu,4,539,0.00028276127819371717,1.6584540147171515e-07,0.00362075779917428,32,5.468563169632994e-05

False,False,tanh,4,410,0.0005575980154702707,1.2843495288177102e-07,0.004081182954447158,32,4.9271357892227596e-05

False,False,tanh,4,464,0.0007275189638571207,1.4121365806955044e-07,0.004372306241319088,32,4.903102335055095e-05

False,False,tanh,4,525,0.0009419943438756315,2.1514726214182083e-07,0.004539352733985183,32,4.9064540759232216e-05

False,False,tanh,4,589,0.0006207724092678575,1.1770950496982021e-07,0.003967281385697535,32,4.887074175510415e-05

False,False,tanh,4,599,0.0006735756191995534,1.7929813032350885e-07,0.004724890947090721,32,4.9135927646518557e-05

False,False,tanh,4,564,0.0004904688304184481,1.197014702102166e-07,0.0037573661003055484,32,4.894618429753186e-05

True,False,tanh,4,581,0.0015150419113215356,1.5691122543982555e-07,0.003904972127132313,32,5.0812597829589856e-05

False,False,tanh,4,650,0.0008889360024419085,2.0139052742117253e-07,0.0030468620410216323,128,5.302304131859277e-05

False,False,tanh,4,309,0.00034646326794563305,2.7397328117974876e-07,0.004958973535481891,32,5.296515747526753e-05

False,False,lrelu,2,627,0.0011608980312614666,4.3029957922582776e-07,0.004227629565162597,32,5.9236236741782496e-05

False,False,tanh,4,551,0.0005884360367745456,1.198058761013888e-07,0.003934079997875559,32,4.903988217554616e-05

False,False,tanh,4,450,0.0007439218890995387,1.0415090054546788e-07,0.004107706517072396,32,4.891118406180532e-05

False,False,tanh,4,431,0.0007577319658168063,1.379905987267925e-07,0.004503015040219728,32,4.895853778628977e-05

False,False,tanh,4,597,0.00041022376988285856,1.5659711896866816e-07,0.003472338066228015,32,4.9298948759887475e-05

False,False,tanh,4,474,0.0009754715540623275,1.0231208486702847e-07,0.004719163315189732,32,4.889015371611639e-05

False,False,tanh,4,451,0.0014119331010910964,1.1863215149002892e-07,0.0043524764586922345,32,4.890115060779614e-05

False,False,swish,1,408,0.001841941323669613,1.2206052641840283e-07,0.0048938332428267286,32,0.0003006397622422471

False,False,tanh,4,368,0.0010713808863074374,1.4073722991536236e-07,0.004365864659908866,32,4.968642049182436e-05

False,False,tanh,4,517,0.0013664734387395328,1.894145625844631e-06,0.004536000906035607,64,5.866148998700204e-05

False,True,sigmoid,4,466,0.0016203609784877018,1.0062909934280441e-07,0.0047128575023299216,32,5.5451257223434164e-05

False,False,tanh,4,474,0.0009214808210351324,1.237988214769832e-07,0.004137674275643744,32,4.8752822007910446e-05

False,False,tanh,4,484,0.0012557871323469192,1.744138138486805e-07,0.004238149089002727,32,4.959021797092979e-05

False,False,tanh,4,390,0.0009125642413797706,1.2458871701007271e-07,0.0036167171243159436,32,5.1619650401566665e-05

False,False,tanh,4,449,0.0014214126293268304,1.5401491830125665e-07,0.005152850329556843,32,4.899102252641047e-05

False,False,tanh,4,898,0.0006548886287478837,1.214048289486444e-07,0.003930306547104894,32,4.88608718484836e-05

False,False,tanh,4,883,0.0005104661203632031,1.1918913534399616e-07,0.0039682682551960445,32,4.9041083349521445e-05

False,False,tanh,4,850,0.0006523965726577486,1.0066646180822649e-07,0.0037915302243408037,32,4.8913786904443926e-05

False,False,tanh,0,917,0.0010420421848519896,1.3563241753253595e-07,0.004377119368330384,32,0.0014497277863941118

True,False,tanh,4,926,0.0006637178542319266,2.2366542349377803e-07,0.004098601133033237,32,4.996137726333113e-05

False,False,tanh,4,992,0.0008303409468539505,1.6472939008906822e-07,0.0033727366265375812,32,4.8995082306136435e-05

False,False,tanh,4,960,0.0009571798981829758,1.9248814635457675e-07,0.004684902451799845,32,4.938067655848279e-05

False,False,tanh,4,502,0.0005829759432143138,1.2437094045058168e-07,0.004290770921309508,32,4.964780078109972e-05

False,False,tanh,4,897,0.0020639391077890623,1.5013189105966552e-07,0.004513802798050643,32,5.00145656098219e-05

False,False,tanh,4,814,0.0011635563794029414,1.1748490954216698e-07,0.00382104015352978,32,5.0700798986840996e-05

False,False,relu,4,421,0.00046337753575961647,5.820213559727213e-06,0.004996840671069707,32,9.518856924701241e-05

False,False,tanh,4,472,0.000738394424675593,1.0297286803302727e-05,0.0047263500326298604,32,0.00013695845211888496

False,False,tanh,4,567,0.0008615946571980174,1.6860202011851315e-07,0.004049688318115349,128,5.41219586840048e-05

False,False,tanh,4,542,0.0005347875260673983,2.495436016155567e-07,0.003679843222473356,32,4.933713819559545e-05

False,False,tanh,4,441,0.0006427919763265912,3.311511947714187e-06,0.0052431226567253904,32,7.901266995089098e-05

False,False,tanh,4,838,0.002279734204619618,1.0657957910595844e-06,0.004221513742730304,32,6.322628691345017e-05

False,False,tanh,4,479,0.000814066457286109,1.096409904393342e-07,0.004037421743681942,32,4.887519828652832e-05

False,False,tanh,4,511,0.000985290930616143,1.2983680782368632e-07,0.0044733881257832,32,4.900279259157228e-05

False,False,tanh,4,483,0.0008024101451871077,1.1145643972298056e-07,0.003993439183779197,32,4.89500707267236e-05
